anchor,host_name,IP,avg_rtt,min_rtt,max_rtt,location
IN-V2-198,github.com,104.44.11.254,25.22844852,24.8835898,25.25711997,Bengaluru
IN-31,airtel.in,192.168.0.2,0.764204307,0.99415812,1.021925665,Coimbatore
IN-13,hathway.net,122.186.246.13,32.04166785,25.5525232,38.07721738,Sasaram
IN-V2-51,hathway.net,136.232.27.246,33.08039743,32.98851282,34.00294145,Navi Mumbai
IN-31,github.com,116.119.72.22,3.217893664,3.35854594,3.739799154,Coimbatore
IN-28,jio.in,203.193.158.20,23.46575673,21.86081837,24.42831877,Chennai
IN-V2-30,hathway.net,49.44.187.164,8.801986505,8.180344046,10.46527293,Chennai
IN-V2-134,uidai.gov.in,122.187.95.97,5.074710444,4.382448768,5.506083017,Bangalore
IN-28,uidai.gov.in,59.160.150.5,28.93261308,27.61212693,29.37117731,Ahmedabad
IN-44,hathway.net,116.119.72.48,26.49072971,19.35289977,33.90051729,Delhi
IN-31,github.com,104.44.16.68,27.43619521,27.5889596,27.18807835,Coimbatore
IN-V2-164,metro.in,180.87.37.33,23.00067554,22.69094738,25.32637723,Chennai
IN-V2-30,hathway.net,182.64.8.1,5.261053676,3.833994332,6.126409677,Delhi
IN-V2-07,hathway.net,172.26.110.162,4.08850196,3.87450421,4.389155365,Kolkata
IN-47,hathway.net,115.110.210.38,23.47549708,18.15277937,29.30724928,Delhi
IN-17,www.irctc.in,203.193.172.1,1.598210951,1.651220722,1.782283449,Patna
IN-19,hathway.net,116.119.164.9,26.93679063,20.4971541,32.51872756,Chennai
IN-V2-208,google.com,142.251.69.103,24.95041865,25.61774229,25.22338912,Mumbai
IN-48,hathway.net,203.193.159.129,2.166626653,1.883417717,2.05685664,Dehradun
IN-V2-164,metro.in,121.244.53.25,1.126063088,0.897249262,1.682922111,Ernakulam
IN-19,hathway.net,125.16.149.129,7.646405248,7.328647658,7.994620533,Ranchi
IN-V2-229,hathway.net,192.168.7.1,1.040615053,0.723368988,0.588795102,Kolkata
IN-44,hathway.net,61.246.138.73,22.04351097,19.46011643,23.55295518,Allahabad
IN-2,meghalaya.gov.in,10.21.248.1,6.167451742,5.161273215,8.074373407,Dumka
IN-V2-198,uidai.gov.in,192.168.1.1,0.380930952,0.417263201,0.83767788,Bengaluru
IN-V2-30,hathway.net,182.64.8.1,5.26222798,4.160765419,5.515097584,Delhi
IN-28,metro.in,14.141.123.226,29.26522768,28.66538883,29.07599486,Chennai
IN-V2-101,www.irctc.in,182.79.141.56,10.9809279,10.46365963,12.18961091,Mumbai
IN-V2-139,google.com,216.239.51.91,21.13493055,21.05899572,21.91584714,Hubballi
IN-V2-134,iisc.ac.in,13.71.49.222,27.25712585,26.71177493,28.04013569,Pune
IN-V2-101,www.irctc.in,182.19.109.69,31.80914041,31.14211579,32.83246657,Mumbai
IN-19,hathway.net,116.119.164.9,26.08067271,19.98859886,31.74887849,Chennai
IN-12,meghalaya.gov.in,116.119.72.56,7.182715575,4.873069957,9.452423224,Delhi
IN-47,hathway.net,115.110.210.38,17.76195626,17.20642797,18.20825411,Delhi
IN-V2-229,meghalaya.gov.in,172.24.27.129,1.79360736,1.753268553,2.256142386,Sonipat
IN-57,hathway.net,182.72.222.125,9.996292151,9.583531283,10.11472864,Bangalore
IN-2,hathway.net,192.168.86.240,9.249951654,7.747593487,9.921928303,Dumka
IN-V2-134,jio.in,223.178.56.1,14.22232306,3.364081489,25.29907372,Bangalore
IN-V2-249,108.117.11.94,154.206.27.249,4.828396382,3.256197532,6.18916644,Delhi
IN-62,hathway.net,136.232.27.246,22.56472116,22.12248204,23.19000508,Navi Mumbai
IN-47,hathway.net,192.168.0.1,1.03091122,1.569038109,0.666681573,Lucknow
IN-V2-07,meghalaya.gov.in,192.168.29.1,1.020759096,0.661879714,0.621498124,Kolkata
IN-V2-139,google.com,116.119.158.147,24.99971582,25.13893925,25.52562112,Hubballi
IN-V2-30,hathway.net,125.20.113.213,5.503985646,5.362948984,5.521405615,Gurgaon
IN-V2-51,hathway.net,125.22.133.21,4.956565544,4.297529976,5.23982342,Faridabad
IN-V2-134,sbi.co.in,122.187.95.101,8.53086609,7.835945017,10.01465994,Bangalore
IN-57,hathway.net,192.168.10.1,0.236244851,0.458825681,0.943894862,Kutabandh
IN-V2-198,sbi.co.in,192.168.1.1,0.81776012,1.458097805,1.141411848,Bengaluru
IN-17,hathway.net,203.193.172.1,1.086209239,2.260910189,2.709799375,Patna
IN-13,hathway.net,116.119.104.88,28.45136455,27.93924111,28.70835348,Delhi
IN-31,github.com,51.10.44.158,17.83381581,17.82503869,17.15309443,Coimbatore
IN-V2-134,jio.in,192.168.1.1,0.684265468,0.661347844,0.789947698,Bengaluru
IN-19,hathway.net,192.168.0.1,1.042112084,1.008040092,1.096411026,Ranchi
IN-V2-198,paytm.in,10.240.9.208,10.7017484,3.923661576,17.6815137,Bengaluru
IN-39,jio.in,136.232.208.209,8.073692742,8.827137853,8.637897261,Chennai
IN-2,meghalaya.gov.in,172.26.104.147,10.02518115,9.992783125,10.55262998,Dumka
IN-12,nesac.gov.in,192.168.10.1,0.720368433,1.153874415,0.795926167,Haldia
IN-40,titan.co.in,162.158.226.17,11.17353586,11.73539098,11.24684515,Mumbai
IN-57,www.irctc.in,182.72.222.125,6.2856509,5.785827979,7.070873849,Bangalore
IN-31,iisc.ac.in,203.129.254.17,1.437964619,1.650110007,1.294175364,Coimbatore
IN-V2-249,uidai.gov.in,182.78.39.165,7.161634176,5.216835997,8.068050613,Mangalore
IN-47,www.irctc.in,203.190.147.33,1.546359837,1.543734211,1.53559093,Noida
IN-47,hathway.net,203.190.147.33,2.17064314,1.228786728,1.512469916,Noida
IN-V2-07,hathway.net,172.26.110.162,3.794779162,3.138480996,4.116068998,Kolkata
IN-V2-198,sbi.co.in,192.168.1.1,0.232,1.005117461,0.890746667,Bengaluru
IN-V2-134,sbi.co.in,192.168.1.1,1.158904866,1.119081281,0.44717219,Bengaluru
IN-33,www.irctc.in,172.16.0.1,0.933148237,0.22,0.519343511,Pimpri-Chinchwad
IN-V2-30,hathway.net,182.64.8.1,5.907332296,5.130998239,6.217923538,Delhi
IN-41,hathway.net,192.168.150.1,0.232,0.638173834,0.356218437,Surat
IN-28,airtel.in,192.168.0.1,1.59444737,0.22,1.175948503,Chennai
IN-31,sbi.co.in,192.168.0.2,0.664761596,0.788290581,0.685383544,Coimbatore
IN-31,jio.in,14.141.123.226,16.09624841,16.26679021,16.41232498,Chennai
IN-V2-208,airtel.in,115.110.232.174,38.9486262,38.41285739,38.70063355,Delhi
IN-41,hathway.net,136.232.27.246,12.57208578,13.21715877,12.28553642,Navi Mumbai
IN-2,hathway.net,172.26.104.147,10.58005817,8.523422951,11.36293302,Dumka
IN-V2-249,108.117.11.94,10.100.100.100,1.124816853,1.141016614,1.532349101,Bengaluru
IN-28,github.com,121.241.155.242,27.63698452,27.54957403,27.62611763,Chennai
IN-13,nesac.gov.in,192.168.10.1,1.696920468,0.670007742,0.898073212,Siliguri
IN-47,www.irctc.in,192.168.0.1,0.922800463,1.198758184,1.374878872,Lucknow
IN-19,hathway.net,203.129.217.1,1.665567961,1.122080818,1.600614037,Ranchi
IN-V2-249,uidai.gov.in,10.100.100.100,1.188724231,1.170351402,0.747534294,Bengaluru
IN-V2-51,171.76.87.191,152.52.174.61,3.300966737,4.326222092,3.769894763,New Delhi
IN-V2-198,iisc.ac.in,192.168.1.1,0.520088847,0.72741903,0.589957306,Bengaluru
IN-V2-134,sbi.co.in,223.178.56.1,4.718155713,3.954286417,5.994670552,Bangalore
IN-V2-139,google.com,223.190.228.1,9.118671531,7.221711386,9.478856284,Hubballi
IN-28,github.com,59.160.150.5,28.87118861,27.70219224,29.70905903,Chennai
IN-V2-198,uidai.gov.in,59.144.94.26,4.595547599,4.61887309,5.34640689,Bangalore
IN-39,github.com,203.193.135.2,1.146855253,1.052019326,1.466098756,Puducherry
IN-V2-208,google.com,142.251.49.232,26.48222482,27.4265793,26.52678808,Mumbai
IN-V2-134,uidai.gov.in,59.144.94.26,6.070302223,5.781660397,7.095711638,Bangalore
IN-V2-164,sbi.co.in,192.168.9.254,0.803964913,0.22,0.238,Thiruvathapuram
IN-V2-198,startupindia.gov.in,192.168.1.1,0.548418129,0.350195701,1.097476563,Bengaluru
IN-39,metro.in,136.232.208.209,8.506550895,8.713685251,9.059121146,Chennai
IN-28,iisc.ac.in,192.168.0.1,1.001815243,0.235986802,0.635615488,Chennai
IN-V2-208,iisc.ac.in,104.44.23.255,14.64884898,15.83234559,15.94413114,Chennai
IN-47,hathway.net,115.113.247.57,1.906876202,1.979458119,3.085019971,Delhi
IN-44,www.irctc.in,61.246.138.73,13.93275367,13.5987351,14.75785636,Allahabad
IN-31,jio.in,192.168.0.2,0.232,0.932073688,0.766559207,Coimbatore
IN-2,nesac.gov.in,192.168.29.1,2.611534278,0.773793372,4.668541293,Dumka
IN-V2-101,www.irctc.in,125.20.136.49,7.49310661,7.2610099,7.566048344,Pune
IN-V2-249,metro.in,103.176.234.137,3.255103665,2.923137369,2.638366637,Bangalore
IN-39,iisc.ac.in,49.44.220.185,8.623946878,9.002336066,9.685121191,Navi Mumbai
IN-44,hathway.net,61.246.138.73,23.76789957,24.08756561,24.99238852,Allahabad
IN-57,hathway.net,116.119.72.92,10.31171692,9.120316741,12.05987702,Delhi
IN-V2-30,hathway.net,116.119.109.16,5.340085315,5.651031461,5.069670316,Delhi
IN-V2-193,hathway.net,10.230.244.1,0.232,0.22,0.510019815,New Town
IN-31,jio.in,203.129.254.17,0.958518962,0.751741692,0.714994559,Coimbatore
IN-62,titan.co.in,172.16.16.1,1.107563687,0.919506828,0.558649074,Bhopal
IN-40,hathway.net,192.168.2.1,0.850481868,0.571014998,0.603618243,Gandhinagar
IN-28,iisc.ac.in,192.168.0.1,0.516023884,0.820755104,0.745964884,Chennai
IN-V2-101,www.irctc.in,192.168.1.1,0.320018439,0.353501542,0.752551841,Pimpri-Chinchwad
IN-V2-134,github.com,192.168.1.1,0.793437555,0.786627195,0.568346065,Bengaluru
IN-31,airtel.in,192.168.0.2,1.425776608,0.844775074,0.548846345,Coimbatore
IN-28,github.com,59.160.150.5,28.77810746,28.33162114,29.95279693,Chennai
IN-57,www.irctc.in,116.119.72.92,5.985730384,5.303764072,6.879523159,Delhi
IN-57,hathway.net,192.168.10.1,0.700485547,0.579695752,0.480029215,Kutabandh
IN-31,metro.in,14.141.123.226,16.20235439,15.70084893,16.5589615,Chennai
IN-V2-51,hathway.net,136.232.27.246,33.63788081,33.23733946,33.88129047,Navi Mumbai
IN-V2-229,meghalaya.gov.in,203.171.243.225,3.238046952,2.99867393,3.150540194,Kolkata
IN-39,metro.in,103.198.140.170,9.781636329,9.367809916,10.0318808,Singapore
IN-V2-51,hathway.net,192.168.1.1,0.668709924,0.876270687,0.910143119,Greater Noida
IN-V2-134,sbi.co.in,122.187.95.101,9.232640721,7.328987715,10.53530874,Bangalore
IN-V2-208,metro.in,14.141.123.226,3.11370966,1.70701433,5.02066932,Chennai
IN-62,titan.co.in,162.158.226.93,30.33279277,25.20753531,36.18895081,Mumbai
IN-V2-208,google.com,142.250.62.66,1.303335062,2.230040419,1.529776591,Chennai
IN-V2-229,hathway.net,136.232.27.246,37.57378821,37.11838786,37.32907188,Navi Mumbai
IN-V2-249,jio.in,3.33.130.190,14.06173105,13.84140246,15.32031372,Seattle
IN-19,hathway.net,203.129.217.1,2.040738699,1.848994296,2.14062515,Ranchi
IN-V2-164,startupindia.gov.in,192.168.9.254,0.360693035,0.22,0.456058981,Thiruvathapuram
IN-31,iisc.ac.in,59.144.62.33,2.171404159,2.083817682,1.358873985,Thiruvathapuram
IN-48,hathway.net,172.31.2.69,38.18011647,38.15771592,38.57890108,Navi Mumbai
IN-V2-198,sbi.co.in,116.119.61.127,10.27258062,9.17926772,11.33622548,Chennai
IN-57,hathway.net,192.168.10.1,0.829992119,0.464340402,0.577019896,Kutabandh
IN-39,uidai.gov.in,59.160.204.110,15.56729899,14.09192307,17.17026669,Bangalore
IN-44,hathway.net,116.119.72.48,26.55552617,18.41834612,34.19615998,Delhi
IN-V2-07,hathway.net,192.168.105.50,2.683225686,2.795933081,2.987663309,Kolkata
IN-V2-07,hathway.net,136.232.27.246,38.6930958,39.29620694,39.17434776,Navi Mumbai
IN-V2-164,airtel.in,182.72.165.153,21.43853802,21.71621965,22.03472975,Bangalore
IN-V2-198,iisc.ac.in,192.168.1.1,0.701937672,0.768271248,1.214520673,Bengaluru
IN-62,titan.co.in,162.158.226.93,30.44768387,24.80549706,36.50341152,Mumbai
IN-28,github.com,203.193.158.20,23.72053493,23.38282123,23.47603331,Chennai
IN-V2-30,hathway.net,182.64.8.1,4.741496957,4.058342195,5.571074273,Delhi
IN-31,github.com,51.10.44.158,17.54784489,17.23048498,17.32759197,Coimbatore
IN-31,sbi.co.in,116.119.72.22,3.047885292,3.018449267,3.433234178,Delhi
IN-V2-229,meghalaya.gov.in,172.24.27.129,2.710344518,1.775293909,2.960921683,Sonipat
IN-V2-51,hathway.net,125.22.133.21,4.87642902,3.954446976,5.121844821,Faridabad
IN-19,hathway.net,125.16.149.129,7.346187845,7.119676933,7.63572405,Ranchi
IN-12,hathway.net,136.232.27.246,34.97353945,35.02655495,34.53496525,Navi Mumbai
IN-2,nesac.gov.in,192.168.29.1,2.765714609,1.285337969,3.997080186,Dumka
IN-28,airtel.in,59.160.150.5,26.68411765,25.12381336,27.50808036,Ahmedabad
IN-V2-134,metro.in,122.187.95.101,6.323014205,5.191946817,6.779546307,Bangalore
IN-V2-139,google.com,142.250.239.228,25.20215437,24.75994559,25.68883257,Hubballi
IN-V2-198,jio.in,150.222.14.33,15.06433753,14.3348112,15.472649,Singapore
IN-28,sbi.co.in,192.168.0.1,0.232,0.743068849,1.598293366,Chennai
IN-28,iisc.ac.in,203.129.222.145,12.14786351,11.99036247,12.85193986,Chennai
IN-28,sbi.co.in,115.114.26.242,28.12978929,27.57871317,28.60747707,Chennai
IN-41,titan.co.in,136.232.113.217,6.756324468,6.165753266,6.227205554,Sarkhej
IN-28,jio.in,59.160.150.5,26.5431341,25.77345376,27.78194162,Ahmedabad
IN-39,paytm.in,192.168.5.100,1.116515488,1.283312979,1.406993411,Puducherry
IN-19,hathway.net,125.16.149.129,7.311592063,6.590779273,8.150427783,Ranchi
IN-28,uidai.gov.in,59.160.150.5,28.64801917,28.16813459,29.03403142,Ahmedabad
IN-V2-208,google.com,72.14.212.80,1.114109667,1.693481291,1.439028953,Mountain View
IN-12,hathway.net,182.79.164.37,36.351268,34.58656334,37.4963629,Delhi
IN-44,www.irctc.in,182.19.109.69,31.71611867,28.862639,34.10922252,Mumbai
IN-48,hathway.net,14.140.206.25,2.492355677,2.368830393,1.898573134,New Delhi
IN-V2-134,sbi.co.in,192.168.1.1,1.148750587,0.844423513,0.238,Bengaluru
IN-17,www.irctc.in,192.168.2.1,1.196393701,1.122695908,1.093287667,Patna
IN-41,hathway.net,136.232.113.217,6.416077225,6.462768232,5.338242049,Sarkhej
IN-31,uidai.gov.in,203.129.254.17,2.717440227,0.570796906,3.686525158,Coimbatore
IN-19,hathway.net,203.129.217.1,2.216918698,1.402030876,1.878304839,Ranchi
IN-31,jio.in,121.241.155.113,1.335900518,1.610062324,2.37610498,Ahmedabad
IN-28,jio.in,203.129.222.145,10.8423388,11.6767231,11.39455985,Chennai
IN-V2-164,github.com,192.168.9.254,0.316182328,0.611649427,0.238,Thiruvathapuram
IN-28,sbi.co.in,59.160.150.5,27.36034055,26.40794861,28.28826398,Ahmedabad
IN-V2-30,hathway.net,192.168.1.1,0.495604578,0.834603,0.515724776,Greater Noida
IN-V2-30,hathway.net,49.44.187.164,8.341591675,7.809527229,10.56643354,Chennai
IN-54,hathway.net,192.168.0.1,0.803684656,1.130173959,1.341593359,Shillong
IN-V2-229,hathway.net,115.112.10.50,3.80237622,2.754733399,3.353429849,Kolkata
IN-V2-51,hathway.net,192.168.1.1,0.862214252,0.791026314,0.596559963,Greater Noida
IN-V2-134,airtel.in,223.178.56.1,18.89300215,4.233767801,32.87437506,Bangalore
IN-28,iisc.ac.in,59.160.150.5,26.97846981,26.51208063,26.76030922,Ahmedabad
IN-28,uidai.gov.in,203.129.222.145,12.50475069,11.99780721,13.9089713,Chennai
IN-62,hathway.net,172.16.16.1,0.433426369,0.827598595,1.079225387,Bhopal
IN-48,hathway.net,136.232.27.246,36.92605296,37.25722374,37.9302394,Navi Mumbai
IN-28,iisc.ac.in,192.168.0.1,0.901781077,0.22,0.400573996,Chennai
IN-2,meghalaya.gov.in,172.26.104.147,10.18248257,9.882742215,11.0559247,Dumka
IN-19,hathway.net,182.79.164.37,14.81452288,14.5303733,15.62327235,Delhi
IN-V2-134,airtel.in,192.168.1.1,0.985059863,0.904101044,0.937859636,Bengaluru
IN-V2-164,paytm.in,192.168.9.254,0.608574991,0.22,1.035814919,Thiruvathapuram
IN-19,hathway.net,192.168.0.1,1.50959079,1.228597531,0.595814216,Ranchi
IN-28,uidai.gov.in,203.193.158.20,24.19675705,23.3517301,23.24726281,Chennai
IN-31,github.com,192.168.0.2,0.990438564,0.386471327,0.932390519,Coimbatore
IN-28,sbi.co.in,192.168.0.1,0.614878854,0.330186657,1.794975503,Chennai
IN-47,hathway.net,115.110.210.38,23.80519114,19.24740799,28.88793297,Delhi
IN-31,iisc.ac.in,51.10.44.156,19.68591918,19.53396398,19.06433327,Chennai
IN-V2-208,iisc.ac.in,192.168.0.1,0.45831943,0.317968777,1.023344108,Chennai
IN-V2-198,jio.in,192.168.1.1,0.232,0.906707168,0.816206702,Bengaluru
IN-31,sbi.co.in,192.168.0.2,0.827562868,1.145100074,0.508799827,Coimbatore
IN-28,github.com,121.241.155.242,28.38892099,27.86294948,28.700013,Chennai
IN-17,www.irctc.in,172.31.231.230,11.14653179,10.45639883,10.34119094,Mumbai
IN-V2-134,iisc.ac.in,51.10.44.158,10.99008066,8.891044582,11.72499003,Chennai
IN-V2-07,hathway.net,192.168.105.50,2.664465728,2.603187554,2.978980496,Kolkata
IN-39,uidai.gov.in,115.112.8.49,7.618745331,7.352389144,7.844978708,Chennai
IN-28,uidai.gov.in,203.129.222.145,12.79184589,11.56515336,13.57367844,Chennai
IN-28,airtel.in,203.129.222.145,11.06586267,11.26790195,12.03739444,Chennai
IN-V2-139,google.com,142.250.239.228,24.59818094,24.77766309,25.30098081,Hubballi
IN-V2-164,iisc.ac.in,13.71.49.222,33.94656445,32.66211143,33.76649584,Pune
IN-V2-139,google.com,125.17.254.213,9.24674181,9.442091751,9.67275095,Hubballi
IN-V2-249,108.117.11.94,154.210.186.208,2.609348184,1.993076272,2.207963711,Delhi
IN-47,www.irctc.in,203.190.147.33,2.319145894,1.611385899,2.236606491,Noida
IN-19,hathway.net,182.79.164.37,15.57245305,14.42841651,15.52944787,Delhi
IN-17,hathway.net,192.168.2.1,0.967435925,1.188772962,1.437532987,Patna
IN-V2-51,hathway.net,49.44.187.164,6.537174907,6.034758371,6.866583723,Chennai
IN-V2-164,uidai.gov.in,192.168.9.254,0.496271201,0.22,0.276033632,Thiruvathapuram
IN-V2-30,hathway.net,182.64.8.1,6.09623603,5.743905142,5.751050891,Delhi
IN-39,metro.in,103.198.140.170,9.46788406,9.088119672,9.143769043,Singapore
IN-40,hathway.net,192.168.2.1,0.232,0.460541069,0.238,Gandhinagar
IN-V2-249,108.117.11.94,103.176.234.97,3.239017633,2.593377879,3.556278045,Bangalore
IN-19,hathway.net,192.168.0.1,0.743239951,0.730023338,1.737752313,Ranchi
IN-V2-208,jio.in,150.222.14.43,8.199895195,7.129780917,9.362830726,Singapore
IN-12,meghalaya.gov.in,116.119.72.56,5.937773339,5.535461755,5.327296691,Delhi
IN-12,hathway.net,116.119.72.56,7.170930105,4.894336581,8.155595428,Delhi
IN-47,hathway.net,192.168.0.1,1.512647535,0.941571127,1.309739333,Lucknow
IN-48,hathway.net,192.168.10.1,0.506149111,0.669352127,0.369329469,Dehradun
IN-V2-134,iisc.ac.in,51.10.44.158,10.43375538,9.537552747,12.31733526,Chennai
IN-V2-134,paytm.in,122.187.95.101,4.91707627,4.468648231,6.331297294,Bengaluru
IN-V2-229,nesac.gov.in,192.168.7.1,0.55184971,0.292908546,0.655627488,Kolkata
IN-V2-164,github.com,172.25.138.2,22.66592187,22.42088745,22.3916555,Thiruvathapuram
IN-31,jio.in,14.141.123.226,16.25668934,15.88480547,16.38596493,Chennai
IN-2,hathway.net,192.168.29.1,2.3433143,1.506976402,3.0985075,Dumka
IN-V2-249,paytm.in,10.100.100.100,1.084941978,0.337142356,1.263728338,Bengaluru
IN-V2-193,hathway.net,136.232.27.246,35.9769418,35.60720451,35.7224685,Navi Mumbai
IN-28,sbi.co.in,59.160.150.5,27.49006522,26.064498,27.61321596,Ahmedabad
IN-13,hathway.net,116.119.104.88,28.02144331,27.61883011,28.27331701,Delhi
IN-12,hathway.net,192.168.10.1,0.612731848,0.789912286,0.665637686,Haldia
IN-39,sbi.co.in,203.193.135.2,1.090839148,1.412758733,2.034639354,Nagpur
IN-V2-208,jio.in,3.33.130.190,1.132368994,1.264926224,1.592997619,Seattle
IN-28,airtel.in,192.168.0.1,0.875706026,0.879218136,1.55221082,Chennai
IN-28,metro.in,14.141.123.226,29.28109174,27.93053881,28.64157613,Chennai
IN-V2-164,github.com,121.241.155.242,29.05267954,21.81101701,37.27648724,Thiruvathapur
IN-V2-198,uidai.gov.in,59.144.94.26,5.301188431,4.345968611,5.574383075,Bangalore
IN-V2-139,google.com,142.250.239.228,25.28317527,24.77778987,25.36613981,Hubballi
IN-17,hathway.net,203.193.172.1,1.617189659,1.729237003,2.366767105,Patna
IN-V2-249,sbi.co.in,103.77.109.140,16.17784852,16.02017907,16.39306988,Mumbai
IN-V2-101,www.irctc.in,125.20.143.98,8.553655134,7.170114792,8.758729884,Mumbai
IN-V2-51,hathway.net,192.168.1.1,0.510069233,0.22,0.416871632,Greater Noida
IN-67,meghalaya.gov.in,117.209.112.1,2.038303892,2.238458034,1.855297454,Bengaluru
IN-V2-229,hathway.net,115.112.10.50,4.072947202,3.007400811,4.202374302,Kolkata
IN-V2-164,paytm.in,10.219.29.42,3.951960256,3.290291311,3.549861271,Thiruvathapuram
IN-V2-229,meghalaya.gov.in,172.24.27.129,2.434858471,1.748781627,2.651731831,Sonipat
IN-V2-101,www.irctc.in,192.168.1.1,0.232,0.788437955,0.895991234,Pimpri-Chinchwad
IN-V2-229,meghalaya.gov.in,192.168.1.1,1.167044213,1.357686827,1.664614366,Sonipat
IN-48,hathway.net,115.110.210.38,11.06913455,10.21819591,10.2119807,Delhi
IN-V2-193,meghalaya.gov.in,203.199.9.218,25.41027223,24.83866119,25.7808321,Gurgaon
IN-V2-51,171.76.87.191,152.52.174.61,4.290349937,3.572939835,4.183436284,New Delhi
IN-44,www.irctc.in,192.168.10.1,1.284491439,1.475354569,0.982912247,Prayagraj
IN-31,airtel.in,192.168.0.2,0.541078197,0.911772979,0.238,Coimbatore
IN-40,hathway.net,192.168.2.1,0.50672408,0.270784488,0.238,Gandhinagar
IN-28,uidai.gov.in,203.129.222.145,12.78116984,12.04205756,13.47457258,Chennai
IN-12,hathway.net,192.168.10.1,0.575704542,0.859919079,1.132568335,Haldia
IN-V2-164,airtel.in,117.241.78.1,2.056839777,2.115602978,3.046688771,Thiruvathapuram
IN-V2-198,github.com,125.18.215.61,4.597011362,2.878368607,5.354425341,Bengaluru
IN-28,sbi.co.in,192.168.0.1,0.500770864,0.22,1.795133657,Chennai
IN-39,github.com,203.193.135.2,0.928234923,1.326263544,1.564108194,Puducherry
IN-V2-164,metro.in,180.87.37.33,23.33964524,21.73521657,23.80220126,Chennai
IN-44,www.irctc.in,125.18.238.202,26.82619896,24.50412492,28.96780047,Gurugram
IN-31,github.com,104.44.29.63,36.42884509,35.71512586,35.91512452,Coimbatore
IN-19,www.irctc.in,192.168.0.1,1.153196759,0.22,1.43140836,Ranchi
IN-48,hathway.net,136.232.27.246,37.32582991,36.76352294,36.19963,Navi Mumbai
IN-V2-249,108.117.11.94,10.100.100.100,0.907793344,1.003838881,0.385909796,Bengaluru
IN-V2-249,startupindia.gov.in,10.100.100.100,0.933645451,1.001884092,0.238,Bengaluru
IN-31,jio.in,121.241.155.113,1.753676318,1.371407305,2.568864469,Ahmedabad
IN-39,sbi.co.in,49.44.187.171,8.67954941,9.177513452,8.895226451,Chennai
IN-41,hathway.net,136.232.27.246,12.37792788,12.75852913,12.35163999,Navi Mumbai
IN-V2-249,iisc.ac.in,13.71.49.222,17.42221885,16.46943308,17.98227256,Pune
IN-12,meghalaya.gov.in,116.119.72.56,5.552308774,5.410787406,6.614548921,Delhi
